Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Date_T,State_T,TotalSamples,Negative,Positive
228,3/19/2020,6:00 PM,West Bengal,1,0,0,0,1,12/27/2020,Andaman and Nicobar Islands,176898,0,4924
229,3/20/2020,6:00 PM,Andhra Pradesh,3,0,0,0,3,12/28/2020,Andaman and Nicobar Islands,177926,0,4929
230,3/20/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,12/29/2020,Andaman and Nicobar Islands,179444,0,4936
231,3/20/2020,6:00 PM,Delhi,16,1,5,1,17,12/30/2020,Andaman and Nicobar Islands,180626,0,4941
232,3/20/2020,6:00 PM,Gujarat,5,0,0,0,5,12/31/2020,Andaman and Nicobar Islands,181640,0,4945
233,3/20/2020,6:00 PM,Haryana,3,14,0,0,17,1/1/2021,Andaman and Nicobar Islands,182631,0,4946
234,3/20/2020,6:00 PM,Karnataka,15,0,1,1,15,1/2/2021,Andaman and Nicobar Islands,183725,0,4947
235,3/20/2020,6:00 PM,Kerala,26,2,3,0,28,1/3/2021,Andaman and Nicobar Islands,184955,0,4948
236,3/20/2020,6:00 PM,Maharashtra,49,3,0,1,52,1/4/2021,Andaman and Nicobar Islands,186140,0,4948
237,3/20/2020,6:00 PM,Odisha,2,0,0,0,2,1/5/2021,Andaman and Nicobar Islands,187115,0,4949
238,3/20/2020,6:00 PM,Puducherry,1,0,0,0,1,1/6/2021,Andaman and Nicobar Islands,188351,0,4949
239,3/20/2020,6:00 PM,Punjab,2,0,0,1,2,1/7/2021,Andaman and Nicobar Islands,190031,0,4958
240,3/20/2020,6:00 PM,Rajasthan,15,2,3,0,17,1/8/2021,Andaman and Nicobar Islands,191206,0,4959
241,3/20/2020,6:00 PM,Tamil Nadu,3,0,1,0,3,1/9/2021,Andaman and Nicobar Islands,192560,0,4959
242,3/20/2020,6:00 PM,Telengana,8,9,1,0,17,1/10/2021,Andaman and Nicobar Islands,193719,0,4960
243,3/20/2020,6:00 PM,Chandigarh,1,0,0,0,1,1/11/2021,Andaman and Nicobar Islands,195351,0,4963
244,3/20/2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,1/12/2021,Andaman and Nicobar Islands,196859,0,4966
245,3/20/2020,6:00 PM,Ladakh,10,0,0,0,10,1/13/2021,Andaman and Nicobar Islands,198478,0,4969
246,3/20/2020,6:00 PM,Uttar Pradesh,22,1,9,0,23,1/14/2021,Andaman and Nicobar Islands,199805,0,4976
247,3/20/2020,6:00 PM,Uttarakhand,3,0,0,0,3,1/15/2021,Andaman and Nicobar Islands,200953,0,4979
248,3/20/2020,6:00 PM,West Bengal,2,0,0,0,2,1/16/2021,Andaman and Nicobar Islands,202521,0,4982
249,3/21/2020,6:00 PM,Andhra Pradesh,3,0,0,0,3,1/17/2021,Andaman and Nicobar Islands,203741,0,4983
250,3/21/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,1/18/2021,Andaman and Nicobar Islands,205411,0,4988
251,3/21/2020,6:00 PM,Delhi,25,1,5,1,26,1/19/2021,Andaman and Nicobar Islands,206732,0,4989
252,3/21/2020,6:00 PM,Gujarat,7,0,0,0,7,1/20/2021,Andaman and Nicobar Islands,208179,0,4991
253,3/21/2020,6:00 PM,Haryana,3,14,0,0,17,1/21/2021,Andaman and Nicobar Islands,209437,0,4991
254,3/21/2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,1/22/2021,Andaman and Nicobar Islands,210762,0,4992
255,3/21/2020,6:00 PM,Karnataka,15,0,1,1,15,1/23/2021,Andaman and Nicobar Islands,212393,0,4993
256,3/21/2020,6:00 PM,Kerala,33,7,3,0,40,1/24/2021,Andaman and Nicobar Islands,213467,0,4993
257,3/21/2020,6:00 PM,Madhya Pradesh,4,0,0,0,4,1/25/2021,Andaman and Nicobar Islands,214915,0,4994
258,3/21/2020,6:00 PM,Maharashtra,60,3,0,1,63,1/26/2021,Andaman and Nicobar Islands,215858,0,4994
259,3/21/2020,6:00 PM,Odisha,2,0,0,0,2,1/27/2021,Andaman and Nicobar Islands,217007,0,4994
260,3/21/2020,6:00 PM,Puducherry,1,0,0,0,1,1/28/2021,Andaman and Nicobar Islands,218629,0,4994
261,3/21/2020,6:00 PM,Punjab,13,0,0,1,13,1/29/2021,Andaman and Nicobar Islands,220484,0,4994
262,3/21/2020,6:00 PM,Rajasthan,15,2,3,0,17,1/30/2021,Andaman and Nicobar Islands,221876,0,4994
263,3/21/2020,6:00 PM,Tamil Nadu,3,0,1,0,3,1/31/2021,Andaman and Nicobar Islands,223137,0,4994
264,3/21/2020,6:00 PM,Telengana,10,11,1,0,21,2/1/2021,Andaman and Nicobar Islands,224852,0,4994
265,3/21/2020,6:00 PM,Chandigarh,1,0,0,0,1,2/2/2021,Andaman and Nicobar Islands,226584,0,4994
266,3/21/2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,2/3/2021,Andaman and Nicobar Islands,228290,0,4994
267,3/21/2020,6:00 PM,Ladakh,13,0,0,0,13,2/4/2021,Andaman and Nicobar Islands,230133,0,4994
268,3/21/2020,6:00 PM,Uttar Pradesh,23,1,9,0,24,2/5/2021,Andaman and Nicobar Islands,231633,0,4997
269,3/21/2020,6:00 PM,Uttarakhand,3,0,0,0,3,2/6/2021,Andaman and Nicobar Islands,233597,0,5000
270,3/21/2020,6:00 PM,West Bengal,3,0,0,0,3,2/7/2021,Andaman and Nicobar Islands,235072,0,5001
271,3/22/2020,6:00 PM,Andhra Pradesh,5,0,0,0,5,2/8/2021,Andaman and Nicobar Islands,236643,0,5005
272,3/22/2020,6:00 PM,Bihar,2,0,0,1,2,2/9/2021,Andaman and Nicobar Islands,238339,0,5007
273,3/22/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,2/10/2021,Andaman and Nicobar Islands,240362,0,5007
274,3/22/2020,6:00 PM,Delhi,28,1,5,1,29,2/11/2021,Andaman and Nicobar Islands,241833,0,5007
275,3/22/2020,6:00 PM,Gujarat,18,0,0,1,18,2/12/2021,Andaman and Nicobar Islands,243631,0,5007
276,3/22/2020,6:00 PM,Haryana,7,14,0,0,21,2/13/2021,Andaman and Nicobar Islands,245745,0,5009
277,3/22/2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,2/14/2021,Andaman and Nicobar Islands,247289,0,5009
278,3/22/2020,6:00 PM,Karnataka,26,0,2,1,26,2/15/2021,Andaman and Nicobar Islands,248562,0,5009
279,3/22/2020,6:00 PM,Kerala,45,7,3,0,52,2/16/2021,Andaman and Nicobar Islands,250037,0,5013
280,3/22/2020,6:00 PM,Madhya Pradesh,4,0,0,0,4,2/17/2021,Andaman and Nicobar Islands,251774,0,5014
281,3/22/2020,6:00 PM,Maharashtra,64,3,0,2,67,2/18/2021,Andaman and Nicobar Islands,253718,0,5014
282,3/22/2020,6:00 PM,Odisha,2,0,0,0,2,2/19/2021,Andaman and Nicobar Islands,255675,0,5014
283,3/22/2020,6:00 PM,Puducherry,1,0,0,0,1,2/20/2021,Andaman and Nicobar Islands,257213,0,5014
284,3/22/2020,6:00 PM,Punjab,21,0,0,1,21,2/21/2021,Andaman and Nicobar Islands,258773,0,5014
285,3/22/2020,6:00 PM,Rajasthan,22,2,3,0,24,2/22/2021,Andaman and Nicobar Islands,260324,0,5015
286,3/22/2020,6:00 PM,Tamil Nadu,5,2,1,0,7,2/23/2021,Andaman and Nicobar Islands,261719,0,5016
287,3/22/2020,6:00 PM,Telengana,11,11,1,0,22,2/24/2021,Andaman and Nicobar Islands,263090,0,5016
288,3/22/2020,6:00 PM,Chandigarh,5,0,0,0,5,2/25/2021,Andaman and Nicobar Islands,264369,0,5016
289,3/22/2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,2/26/2021,Andaman and Nicobar Islands,265852,0,5017
290,3/22/2020,6:00 PM,Ladakh,13,0,0,0,13,2/27/2021,Andaman and Nicobar Islands,267209,0,5018
291,3/22/2020,6:00 PM,Uttar Pradesh,26,1,9,0,27,2/28/2021,Andaman and Nicobar Islands,268499,0,5020
292,3/22/2020,6:00 PM,Uttarakhand,3,0,0,0,3,3/1/2021,Andaman and Nicobar Islands,269799,0,5020
293,3/22/2020,6:00 PM,West Bengal,4,0,0,0,4,3/2/2021,Andaman and Nicobar Islands,271193,0,5020
294,3/23/2020,6:00 PM,Andhra Pradesh,7,0,0,0,7,3/3/2021,Andaman and Nicobar Islands,273010,0,5022
295,3/23/2020,6:00 PM,Bihar,2,0,0,1,2,3/4/2021,Andaman and Nicobar Islands,274849,0,5024
296,3/23/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,3/5/2021,Andaman and Nicobar Islands,276471,0,5024
297,3/23/2020,6:00 PM,Delhi,28,1,5,1,29,3/6/2021,Andaman and Nicobar Islands,278437,0,5024
298,3/23/2020,6:00 PM,Gujarat,29,0,0,1,29,3/7/2021,Andaman and Nicobar Islands,280041,0,
299,3/23/2020,6:00 PM,Haryana,12,14,0,0,26,3/8/2021,Andaman and Nicobar Islands,281955,0,5026
300,3/23/2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,3/9/2021,Andaman and Nicobar Islands,283492,0,5028
301,3/23/2020,6:00 PM,Karnataka,33,0,2,1,33,3/10/2021,Andaman and Nicobar Islands,285087,0,5028
302,3/23/2020,6:00 PM,Kerala,60,7,3,0,67,3/11/2021,Andaman and Nicobar Islands,286505,0,5028
303,3/23/2020,6:00 PM,Madhya Pradesh,6,0,0,0,6,3/12/2021,Andaman and Nicobar Islands,288197,0,5029
304,3/23/2020,6:00 PM,Maharashtra,71,3,0,2,74,3/13/2021,Andaman and Nicobar Islands,290341,0,5030
305,3/23/2020,6:00 PM,Odisha,2,0,0,0,2,3/14/2021,Andaman and Nicobar Islands,291842,0,5031
306,3/23/2020,6:00 PM,Puducherry,1,0,0,0,1,3/15/2021,Andaman and Nicobar Islands,294094,0,5031
307,3/23/2020,6:00 PM,Punjab,21,0,0,1,21,3/16/2021,Andaman and Nicobar Islands,295827,0,5032
308,3/23/2020,6:00 PM,Rajasthan,26,2,3,0,28,3/17/2021,Andaman and Nicobar Islands,297433,0,5035
309,3/23/2020,6:00 PM,Tamil Nadu,7,2,1,0,9,3/18/2021,Andaman and Nicobar Islands,299048,0,5036
310,3/23/2020,6:00 PM,Telengana,22,10,1,0,32,3/19/2021,Andaman and Nicobar Islands,300892,0,5038
311,3/23/2020,6:00 PM,Chandigarh,6,0,0,0,6,3/20/2021,Andaman and Nicobar Islands,302566,0,5038
312,3/23/2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,3/21/2021,Andaman and Nicobar Islands,304391,0,5039
313,3/23/2020,6:00 PM,Ladakh,13,0,0,0,13,3/22/2021,Andaman and Nicobar Islands,305778,0,5039
314,3/23/2020,6:00 PM,Uttar Pradesh,30,1,9,0,31,3/23/2021,Andaman and Nicobar Islands,307255,0,5039
315,3/23/2020,6:00 PM,Uttarakhand,3,0,0,0,3,3/24/2021,Andaman and Nicobar Islands,308812,0,5041
316,3/23/2020,6:00 PM,West Bengal,7,0,0,0,7,3/25/2021,Andaman and Nicobar Islands,310615,0,5042
317,3/24/2020,6:00 PM,Andhra Pradesh,8,0,0,0,8,3/26/2021,Andaman and Nicobar Islands,312378,0,5043
318,3/24/2020,6:00 PM,Bihar,3,0,0,1,3,3/27/2021,Andaman and Nicobar Islands,314309,0,5044
319,3/24/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,3/28/2021,Andaman and Nicobar Islands,315818,0,5046
320,3/24/2020,6:00 PM,Delhi,29,1,6,1,30,3/29/2021,Andaman and Nicobar Islands,317137,0,5052
321,3/24/2020,6:00 PM,Gujarat,32,1,0,1,33,3/30/2021,Andaman and Nicobar Islands,318382,0,5081
322,3/24/2020,6:00 PM,Haryana,14,14,11,0,28,3/31/2021,Andaman and Nicobar Islands,319864,0,5083
323,3/24/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,4/1/2021,Andaman and Nicobar Islands,321456,0,5084
324,3/24/2020,6:00 PM,Karnataka,37,0,3,1,37,4/2/2021,Andaman and Nicobar Islands,323001,0,5084
325,3/24/2020,6:00 PM,Kerala,87,8,4,0,95,4/3/2021,Andaman and Nicobar Islands,324207,0,5098
326,3/24/2020,6:00 PM,Madhya Pradesh,7,0,0,0,7,4/4/2021,Andaman and Nicobar Islands,325826,0,5109
327,3/24/2020,6:00 PM,Maharashtra,86,3,0,2,89,4/5/2021,Andaman and Nicobar Islands,327270,0,5116
328,3/24/2020,6:00 PM,Manipur,1,0,0,0,1,4/6/2021,Andaman and Nicobar Islands,328737,0,5123
329,3/24/2020,6:00 PM,Odisha,2,0,0,0,2,4/7/2021,Andaman and Nicobar Islands,330481,0,5131
330,3/24/2020,6:00 PM,Puducherry,1,0,0,0,1,4/8/2021,Andaman and Nicobar Islands,332119,0,5149
331,3/24/2020,6:00 PM,Punjab,29,0,0,1,29,4/9/2021,Andaman and Nicobar Islands,333671,0,5161
332,3/24/2020,6:00 PM,Rajasthan,30,2,3,0,32,4/10/2021,Andaman and Nicobar Islands,335784,0,5175
333,3/24/2020,6:00 PM,Tamil Nadu,13,2,1,0,15,4/11/2021,Andaman and Nicobar Islands,337833,0,5190
334,3/24/2020,6:00 PM,Telengana,25,10,1,0,35,4/12/2021,Andaman and Nicobar Islands,339482,0,5201
335,3/24/2020,6:00 PM,Chandigarh,7,0,0,0,7,4/13/2021,Andaman and Nicobar Islands,341557,0,5209
336,3/24/2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,4/14/2021,Andaman and Nicobar Islands,343431,0,5247
337,3/24/2020,6:00 PM,Ladakh,13,0,0,0,13,4/15/2021,Andaman and Nicobar Islands,345485,0,5262
338,3/24/2020,6:00 PM,Uttar Pradesh,32,1,11,0,33,4/16/2021,Andaman and Nicobar Islands,347489,0,5289
339,3/24/2020,6:00 PM,Uttarakhand,3,1,0,0,4,4/17/2021,Andaman and Nicobar Islands,349739,0,5331
340,3/24/2020,6:00 PM,West Bengal,9,0,0,1,9,4/18/2021,Andaman and Nicobar Islands,352086,0,5390
341,3/25/2020,6:00 PM,Andhra Pradesh,9,0,1,0,9,4/19/2021,Andaman and Nicobar Islands,353754,0,5421
342,3/25/2020,6:00 PM,Bihar,4,0,0,1,4,4/20/2021,Andaman and Nicobar Islands,355507,0,5466
343,3/25/2020,6:00 PM,Chhattisgarh,1,0,0,0,1,4/21/2021,Andaman and Nicobar Islands,357442,0,5490
344,3/25/2020,6:00 PM,Delhi,30,1,6,1,31,4/22/2021,Andaman and Nicobar Islands,358903,0,5527
345,3/25/2020,6:00 PM,Gujarat,37,1,0,1,38,4/23/2021,Andaman and Nicobar Islands,360595,0,5569
346,3/25/2020,6:00 PM,Haryana,14,14,11,0,28,4/24/2021,Andaman and Nicobar Islands,361594,0,5614
347,3/25/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,4/25/2021,Andaman and Nicobar Islands,363056,0,5665
348,3/25/2020,6:00 PM,Karnataka,41,0,3,1,41,4/26/2021,Andaman and Nicobar Islands,364735,0,5716
349,3/25/2020,6:00 PM,Kerala,101,8,4,0,109,4/27/2021,Andaman and Nicobar Islands,366683,0,5764
350,3/25/2020,6:00 PM,Madhya Pradesh,14,0,0,0,14,4/28/2021,Andaman and Nicobar Islands,367689,0,5816
351,3/25/2020,6:00 PM,Maharashtra,125,3,1,3,128,4/29/2021,Andaman and Nicobar Islands,368945,0,5875
352,3/25/2020,6:00 PM,Manipur,1,0,0,0,1,4/30/2021,Andaman and Nicobar Islands,370896,0,5949
353,3/25/2020,6:00 PM,Mizoram,1,0,0,0,1,5/1/2021,Andaman and Nicobar Islands,372214,0,6046
354,3/25/2020,6:00 PM,Odisha,2,0,0,0,2,5/2/2021,Andaman and Nicobar Islands,373007,0,6084
355,3/25/2020,6:00 PM,Puducherry,1,0,0,0,1,5/3/2021,Andaman and Nicobar Islands,373785,0,6150
356,3/25/2020,6:00 PM,Punjab,29,0,0,1,29,5/4/2021,Andaman and Nicobar Islands,374428,0,6181
357,3/25/2020,6:00 PM,Rajasthan,34,2,3,0,36,5/5/2021,Andaman and Nicobar Islands,375095,0,6223
358,3/25/2020,6:00 PM,Tamil Nadu,16,2,1,0,18,5/6/2021,Andaman and Nicobar Islands,375477,0,6255
359,3/25/2020,6:00 PM,Telengana,25,10,1,0,35,5/7/2021,Andaman and Nicobar Islands,375967,0,6311
360,3/25/2020,6:00 PM,Chandigarh,7,0,0,0,7,5/8/2021,Andaman and Nicobar Islands,376536,0,6341
361,3/25/2020,6:00 PM,Jammu and Kashmir,7,0,1,0,7,5/9/2021,Andaman and Nicobar Islands,376933,0,6367
362,3/25/2020,6:00 PM,Ladakh,13,0,0,0,13,5/10/2021,Andaman and Nicobar Islands,377293,0,6398
363,3/25/2020,6:00 PM,Uttar Pradesh,36,1,11,0,37,5/11/2021,Andaman and Nicobar Islands,377516,0,6426
364,3/25/2020,6:00 PM,Uttarakhand,3,1,0,0,4,5/12/2021,Andaman and Nicobar Islands,378060,0,6470
365,3/25/2020,6:00 PM,West Bengal,9,0,0,1,9,5/13/2021,Andaman and Nicobar Islands,378462,0,6510
366,3/26/2020,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,5/14/2021,Andaman and Nicobar Islands,378887,0,6542
367,3/26/2020,6:00 PM,Andhra Pradesh,11,0,1,0,11,5/15/2021,Andaman and Nicobar Islands,379096,0,6568
368,3/26/2020,6:00 PM,Bihar,6,0,0,1,6,5/16/2021,Andaman and Nicobar Islands,379674,0,6603
369,3/26/2020,6:00 PM,Chandigarh,7,0,0,0,7,5/17/2021,Andaman and Nicobar Islands,380102,0,6638
370,3/26/2020,6:00 PM,Chhattisgarh,6,0,0,0,6,5/18/2021,Andaman and Nicobar Islands,380395,0,6674
371,3/26/2020,6:00 PM,Delhi,35,1,6,1,36,5/19/2021,Andaman and Nicobar Islands,380853,0,6709
372,3/26/2020,6:00 PM,Goa,3,0,0,0,3,5/20/2021,Andaman and Nicobar Islands,381349,0,6758
373,3/26/2020,6:00 PM,Gujarat,42,1,0,3,43,5/21/2021,Andaman and Nicobar Islands,382015,0,6789
374,3/26/2020,6:00 PM,Haryana,16,14,11,0,30,5/22/2021,Andaman and Nicobar Islands,382640,0,6820
375,3/26/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,5/23/2021,Andaman and Nicobar Islands,383265,0,6844
376,3/26/2020,6:00 PM,Jammu and Kashmir,13,0,1,0,13,5/24/2021,Andaman and Nicobar Islands,383396,0,6853
377,3/26/2020,6:00 PM,Karnataka,55,0,3,2,55,5/25/2021,Andaman and Nicobar Islands,383727,0,6878
378,3/26/2020,6:00 PM,Kerala,110,8,6,0,118,5/26/2021,Andaman and Nicobar Islands,384188,0,6901
379,3/26/2020,6:00 PM,Ladakh,13,0,0,0,13,5/27/2021,Andaman and Nicobar Islands,384528,0,6917
380,3/26/2020,6:00 PM,Madhya Pradesh,20,0,0,1,20,5/28/2021,Andaman and Nicobar Islands,385020,0,6936
381,3/26/2020,6:00 PM,Maharashtra,121,3,1,3,124,5/29/2021,Andaman and Nicobar Islands,385564,0,6964
382,3/26/2020,6:00 PM,Manipur,1,0,0,0,1,5/30/2021,Andaman and Nicobar Islands,385988,0,6984
383,3/26/2020,6:00 PM,Mizoram,1,0,0,0,1,5/31/2021,Andaman and Nicobar Islands,386613,0,7005
384,3/26/2020,6:00 PM,Odisha,2,0,0,0,2,6/1/2021,Andaman and Nicobar Islands,387348,0,7018
385,3/26/2020,6:00 PM,Puducherry,1,0,0,0,1,6/2/2021,Andaman and Nicobar Islands,387871,0,7043
386,3/26/2020,6:00 PM,Punjab,33,0,0,1,33,6/3/2021,Andaman and Nicobar Islands,388486,0,7070
387,3/26/2020,6:00 PM,Rajasthan,39,2,3,0,41,6/4/2021,Andaman and Nicobar Islands,389152,0,7088
388,3/26/2020,6:00 PM,Tamil Nadu,20,6,1,1,26,6/5/2021,Andaman and Nicobar Islands,389785,0,7105
389,3/26/2020,6:00 PM,Telengana,34,10,1,0,44,6/6/2021,Andaman and Nicobar Islands,390574,0,7119
390,3/26/2020,6:00 PM,Uttarakhand,4,1,0,0,5,6/7/2021,Andaman and Nicobar Islands,391273,0,7131
391,3/26/2020,6:00 PM,Uttar Pradesh,40,1,11,0,41,6/8/2021,Andaman and Nicobar Islands,392095,0,7154
392,3/26/2020,6:00 PM,West Bengal,10,0,0,1,10,6/9/2021,Andaman and Nicobar Islands,392974,0,7168
393,3/27/2020,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,6/10/2021,Andaman and Nicobar Islands,393692,0,7197
394,3/27/2020,10:00 AM,Andhra Pradesh,12,0,1,0,12,6/11/2021,Andaman and Nicobar Islands,394822,0,7233
395,3/27/2020,10:00 AM,Bihar,6,0,0,1,6,6/12/2021,Andaman and Nicobar Islands,395624,0,7243
396,3/27/2020,10:00 AM,Chandigarh,7,0,0,0,7,6/13/2021,Andaman and Nicobar Islands,396534,0,7261
397,3/27/2020,10:00 AM,Chhattisgarh,6,0,0,0,6,6/14/2021,Andaman and Nicobar Islands,397190,0,7269
398,3/27/2020,10:00 AM,Delhi,35,1,6,1,36,6/15/2021,Andaman and Nicobar Islands,397953,0,7280
399,3/27/2020,10:00 AM,Goa,3,0,0,0,3,6/16/2021,Andaman and Nicobar Islands,398852,0,7306
400,3/27/2020,10:00 AM,Gujarat,42,1,0,3,43,6/17/2021,Andaman and Nicobar Islands,399580,0,7335
401,3/27/2020,10:00 AM,Haryana,16,14,11,0,30,6/18/2021,Andaman and Nicobar Islands,400211,0,7363
402,3/27/2020,10:00 AM,Himachal Pradesh,3,0,0,1,3,6/19/2021,Andaman and Nicobar Islands,400997,0,7394
403,3/27/2020,10:00 AM,Jammu and Kashmir,13,0,1,1,13,6/20/2021,Andaman and Nicobar Islands,401769,0,7406
404,3/27/2020,10:00 AM,Karnataka,55,0,3,2,55,6/21/2021,Andaman and Nicobar Islands,402629,0,7415
405,3/27/2020,10:00 AM,Kerala,129,8,11,0,137,6/22/2021,Andaman and Nicobar Islands,403616,0,7425
406,3/27/2020,10:00 AM,Ladakh,13,0,3,0,13,6/23/2021,Andaman and Nicobar Islands,404494,0,7438
407,3/27/2020,10:00 AM,Madhya Pradesh,20,0,0,1,20,6/24/2021,Andaman and Nicobar Islands,405197,0,7440
408,3/27/2020,10:00 AM,Maharashtra,127,3,15,4,130,6/25/2021,Andaman and Nicobar Islands,405887,0,7441
409,3/27/2020,10:00 AM,Manipur,1,0,0,0,1,6/26/2021,Andaman and Nicobar Islands,406529,0,7446
410,3/27/2020,10:00 AM,Mizoram,1,0,0,0,1,6/27/2021,Andaman and Nicobar Islands,407488,0,7455
411,3/27/2020,10:00 AM,Odisha,2,0,0,0,2,6/28/2021,Andaman and Nicobar Islands,408220,0,7462
412,3/27/2020,10:00 AM,Puducherry,1,0,0,0,1,6/29/2021,Andaman and Nicobar Islands,409212,0,7466
413,3/27/2020,10:00 AM,Punjab,33,0,0,1,33,6/30/2021,Andaman and Nicobar Islands,409890,0,7467
414,3/27/2020,10:00 AM,Rajasthan,39,2,3,0,41,7/1/2021,Andaman and Nicobar Islands,410741,0,7469
415,3/27/2020,10:00 AM,Tamil Nadu,23,6,1,1,29,7/2/2021,Andaman and Nicobar Islands,411442,0,7475
416,3/27/2020,10:00 AM,Telengana,35,10,1,0,45,7/3/2021,Andaman and Nicobar Islands,412361,0,7478
417,3/27/2020,10:00 AM,Uttarakhand,4,1,0,0,5,7/4/2021,Andaman and Nicobar Islands,413316,0,7482
418,3/27/2020,10:00 AM,Uttar Pradesh,40,1,11,0,41,7/5/2021,Andaman and Nicobar Islands,414166,0,7482
419,3/27/2020,10:00 AM,West Bengal,10,0,0,1,10,7/6/2021,Andaman and Nicobar Islands,415066,0,7487
420,3/28/2020,6:00 PM,Andhra Pradesh,14,0,1,0,14,7/7/2021,Andaman and Nicobar Islands,416065,0,7491
421,3/28/2020,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,7/8/2021,Andaman and Nicobar Islands,416815,0,7492
422,3/28/2020,6:00 PM,Bihar,9,0,0,1,9,7/9/2021,Andaman and Nicobar Islands,417598,0,7492
423,3/28/2020,6:00 PM,Chandigarh,8,0,0,0,8,7/10/2021,Andaman and Nicobar Islands,418550,0,7492
424,3/28/2020,6:00 PM,Chhattisgarh,6,0,0,0,6,7/11/2021,Andaman and Nicobar Islands,419287,0,7492
425,3/28/2020,6:00 PM,Delhi,38,1,6,1,39,7/12/2021,Andaman and Nicobar Islands,420157,0,7493
426,3/28/2020,6:00 PM,Goa,3,0,0,0,3,7/13/2021,Andaman and Nicobar Islands,421108,0,7496
427,3/28/2020,6:00 PM,Gujarat,44,1,0,3,45,7/14/2021,Andaman and Nicobar Islands,421940,0,7499
428,3/28/2020,6:00 PM,Haryana,19,14,12,0,33,7/15/2021,Andaman and Nicobar Islands,422876,0,7501
429,3/28/2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,7/16/2021,Andaman and Nicobar Islands,423910,0,7505
430,3/28/2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20,7/17/2021,Andaman and Nicobar Islands,425268,0,7506
431,3/28/2020,6:00 PM,Karnataka,55,0,3,2,55,7/18/2021,Andaman and Nicobar Islands,426511,0,7510
432,3/28/2020,6:00 PM,Kerala,168,8,11,0,176,7/19/2021,Andaman and Nicobar Islands,427711,0,7516
433,3/28/2020,6:00 PM,Ladakh,13,0,3,0,13,7/20/2021,Andaman and Nicobar Islands,428751,0,
434,3/28/2020,6:00 PM,Madhya Pradesh,30,0,0,2,30,7/21/2021,Andaman and Nicobar Islands,429739,0,
435,3/28/2020,6:00 PM,Maharashtra,177,3,25,5,180,7/22/2021,Andaman and Nicobar Islands,430415,0,
436,3/28/2020,6:00 PM,Manipur,1,0,0,0,1,7/23/2021,Andaman and Nicobar Islands,431486,0,
437,3/28/2020,6:00 PM,Mizoram,1,0,0,0,1,7/24/2021,Andaman and Nicobar Islands,432627,0,
438,3/28/2020,6:00 PM,Odisha,3,0,0,0,3,7/25/2021,Andaman and Nicobar Islands,433596,0,
439,3/28/2020,6:00 PM,Puducherry,1,0,0,0,1,7/26/2021,Andaman and Nicobar Islands,434929,0,
440,3/28/2020,6:00 PM,Punjab,38,0,1,1,38,7/27/2021,Andaman and Nicobar Islands,436240,0,
441,3/28/2020,6:00 PM,Rajasthan,52,2,3,0,54,7/28/2021,Andaman and Nicobar Islands,437301,0,
442,3/28/2020,6:00 PM,Tamil Nadu,34,6,2,1,40,7/29/2021,Andaman and Nicobar Islands,438456,0,
443,3/28/2020,6:00 PM,Telengana,46,10,1,0,56,7/30/2021,Andaman and Nicobar Islands,439639,0,
444,3/28/2020,6:00 PM,Uttarakhand,4,1,0,0,5,7/31/2021,Andaman and Nicobar Islands,440870,0,
445,3/28/2020,6:00 PM,Uttar Pradesh,54,1,11,0,55,8/1/2021,Andaman and Nicobar Islands,442063,0,
446,3/28/2020,6:00 PM,West Bengal,15,0,0,1,15,8/2/2021,Andaman and Nicobar Islands,443192,0,
447,3/29/2020,7:30 PM,Andhra Pradesh,-,-,1,0,19,8/3/2021,Andaman and Nicobar Islands,444838,0,
448,3/29/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,8/4/2021,Andaman and Nicobar Islands,445987,0,
449,3/29/2020,7:30 PM,Bihar,-,-,0,1,11,8/5/2021,Andaman and Nicobar Islands,447339,0,
450,3/29/2020,7:30 PM,Chandigarh,-,-,0,0,8,8/6/2021,Andaman and Nicobar Islands,448882,0,
451,3/29/2020,7:30 PM,Chhattisgarh,-,-,0,0,7,8/7/2021,Andaman and Nicobar Islands,450208,0,
